id,nba_id,display_name,first_name,last_name,roster_status,from_year,to_year,player_code,team_id,team_city,team_name,team_abbreviation,team_code
numeric,numeric,string,string,string,enum,numeric,numeric,string,numeric,string,string,string,string
3810,201446,Mike Taylor,Mike,Taylor,0,2008,2008,mike_taylor,0,,,,
3811,78302,Roland Taylor,Roland,Taylor,0,1976,1976,HISTADD_fatty_taylor,0,,,,
3812,203116,Tyshawn Taylor,Tyshawn,Taylor,0,2012,2013,tyshawn_taylor,0,,,,
3813,78303,Vince Taylor,Vince,Taylor,0,1982,1982,HISTADD_vince_taylor,0,,,,
3814,78304,Terry Teagle,Terry,Teagle,0,1982,1992,HISTADD_terry_teagle,0,,,,
3815,201952,Jeff Teague,Jeff,Teague,1,2009,2018,jeff_teague,1610612750,Minnesota,Timberwolves,MIN,timberwolves
3816,203104,Marquis Teague,Marquis,Teague,1,2012,2017,marquis_teague,1610612763,Memphis,Grizzlies,MEM,grizzlies
3817,203141,Mirza Teletovic,Mirza,Teletovic,0,2012,2017,mirza_teletovic,0,,,,
3818,2742,Sebastian Telfair,Sebastian,Telfair,0,2004,2014,sebastian_telfair,0,,,,
3819,202066,Garrett Temple,Garrett,Temple,1,2009,2018,garrett_temple,1610612758,Sacramento,Kings,SAC,kings
3820,1628462,Milos Teodosic,Milos,Teodosic,1,2017,2018,milos_teodosic,1610612746,LA,Clippers,LAC,clippers
3821,78305,Ira Terrell,Ira,Terrell,0,1976,1978,HISTADD_ira_terrell,0,,,,
3822,1629123,Jared Terrell,Jared,Terrell,0,2018,2018,jared_terrell,0,,,,
3823,78307,Carlos Terry,Carlos,Terry,0,1980,1982,HISTADD_carlos_terry,0,,,,
3824,78306,Chuck Terry,Chuck,Terry,0,1972,1976,HISTADD_chuck_terry,0,,,,
3825,78308,Claude Terry,Claude,Terry,0,1976,1977,HISTADD_claude_terry,0,,,,
3826,1629150,Emanuel Terry,Emanuel,Terry,0,2018,2018,emanuel_terry,0,,,,
3827,1891,Jason Terry,Jason,Terry,1,1999,2017,jason_terry,1610612749,Milwaukee,Bucks,MIL,bucks
3828,201934,Hasheem Thabeet,Hasheem,Thabeet,0,2009,2013,hasheem_thabeet,0,,,,
3829,78309,Tom Thacker,Tom,Thacker,0,1963,1967,HISTADD_tack_thacker,0,,,,
3830,1628464,Daniel Theis,Daniel,Theis,1,2017,2018,daniel_theis,1610612738,Boston,Celtics,BOS,celtics
3831,78310,Reggie Theus,Reggie,Theus,0,1978,1990,HISTADD_reggie_theus,0,,,,
3832,78311,Peter Thibeaux,Peter,Thibeaux,0,1984,1985,HISTADD_peter_thibeaux,0,,,,
3833,78312,Bill Thieben,Bill,Thieben,0,1956,1957,HISTADD_bill_thieben,0,,,,
3834,78313,Justus Thigpen,Justus,Thigpen,0,1972,1973,HISTADD_justus_thigpen,0,,,,
3835,78314,David Thirdkill,David,Thirdkill,0,1982,1986,HISTADD_david_thirdkill,0,,,,
3836,203519,Adonis Thomas,Adonis,Thomas,0,2013,2013,adonis_thomas,0,,,,
3837,2873,Billy Thomas,Billy,Thomas,0,2004,2007,billy_thomas,0,,,,
3838,1063,Carl Thomas,Carl,Thomas,0,1991,1997,carl_thomas,0,,,,
3839,78316,Charles Thomas,Charles,Thomas,0,1991,1991,HISTADD_charles_thomas,0,,,,
3840,2041,Etan Thomas,Etan,Thomas,0,2001,2010,etan_thomas,0,,,,
3841,78317,Irving Thomas,Irving,Thomas,0,1990,1990,HISTADD_irving_thomas,0,,,,
3842,202738,Isaiah Thomas,Isaiah,Thomas,1,2011,2018,isaiah_thomas,1610612747,Los Angeles,Lakers,LAL,lakers
3843,78318,Isiah Thomas,Isiah,Thomas,0,1981,1993,HISTADD_isiah_thomas,0,,,,
3844,1975,Jamel Thomas,Jamel,Thomas,0,1999,2000,jamel_thomas,0,,,,
3845,2839,James Thomas,James,Thomas,0,2004,2005,james_thomas,0,,,,
3846,78320,Jim Thomas,Jim,Thomas,0,1983,1990,HISTADD_jim_thomas,0,,,,
3847,78321,Joe Thomas,Joe,Thomas,0,1970,1970,HISTADD_joe_thomas,0,,,,
3848,1519,John Thomas,John,Thomas,0,1997,2005,john_thomas,0,,,,
3849,1903,Kenny Thomas,Kenny,Thomas,0,1999,2009,kenny_thomas,0,,,,
3850,1629017,Khyri Thomas,Khyri,Thomas,0,2018,2018,khyri_thomas,0,,,,
3851,703,Kurt Thomas,Kurt,Thomas,0,1995,2012,kurt_thomas,0,,,,
3852,202498,Lance Thomas,Lance,Thomas,1,2011,2018,lance_thomas,1610612752,New York,Knicks,NYK,knicks
3853,202952,Malcolm Thomas,Malcolm,Thomas,0,2011,2014,malcolm_thomas,0,,,,
3854,78322,Terry Thomas,Terry,Thomas,0,1975,1975,HISTADD_terry_thomas,0,,,,
3855,1501,Tim Thomas,Tim,Thomas,0,1997,2009,tim_thomas,0,,,,
3856,200748,Tyrus Thomas,Tyrus,Thomas,0,2006,2014,tyrus_thomas,0,,,,
3857,202717,Trey Thompkins,Trey,Thompkins,0,2011,2011,trey_thompkins,0,,,,
3858,78323,Bernard Thompson,Bernard,Thompson,0,1984,1988,HISTADD_bernard_thompson,0,,,,
3859,1631,Billy Thompson,Billy,Thompson,0,1986,1991,billy_thompson,0,,,,
3860,240,Brooks Thompson,Brooks,Thompson,0,1994,1997,brooks_thompson,0,,,,
3861,78325,Corny Thompson,Corny,Thompson,0,1982,1982,HISTADD_corny_thompson,0,,,,
3862,78326,David Thompson,David,Thompson,0,1976,1983,HISTADD_david_thompson,0,,,,
3863,101159,Dijon Thompson,Dijon,Thompson,0,2005,2006,dijon_thompson,0,,,,
3864,78327,George Thompson,George,Thompson,0,1974,1974,HISTADD_george_thompson,0,,,,
3865,203138,Hollis Thompson,Hollis,Thompson,0,2013,2016,hollis_thompson,0,,,,
3866,201574,Jason Thompson,Jason,Thompson,0,2008,2015,jason_thompson,0,,,,
3867,78328,John Thompson,John,Thompson,0,1964,1965,HISTADD_john_thompson,0,,,,
3868,78329,Kevin Thompson,Kevin,Thompson,0,1993,1993,HISTADD_kevin_thompson,0,,,,
3869,202691,Klay Thompson,Klay,Thompson,1,2011,2018,klay_thompson,1610612744,Golden State,Warriors,GSW,warriors
3870,78,LaSalle Thompson,LaSalle,Thompson,0,1982,1996,lasalle_thompson,0,,,,
3871,78331,Mychal Thompson,Mychal,Thompson,0,1978,1990,HISTADD_mychal_thompson,0,,,,
3872,202814,Mychel Thompson,Mychel,Thompson,0,2011,2011,mychel_thompson,0,,,,
3873,78332,Paul Thompson,Paul,Thompson,0,1983,1985,HISTADD_paul_thompson,0,,,,
3874,78333,Stephen Thompson,Stephen,Thompson,0,1991,1991,HISTADD_stephen_thompson,0,,,,
3875,202684,Tristan Thompson,Tristan,Thompson,1,2011,2018,tristan_thompson,1610612739,Cleveland,Cavaliers,CLE,cavaliers
3876,78335,Rod Thorn,Rod,Thorn,0,1963,1970,HISTADD_rod_thorn,0,,,,
3877,201154,Al Thornton,Al,Thornton,0,2007,2010,al_thornton,0,,,,
3878,738,Bob Thornton,Bob,Thornton,0,1985,1995,bob_thornton,0,,,,
3879,201977,Marcus Thornton,Marcus,Thornton,0,2009,2016,marcus_thornton,0,,,,
3880,1628414,Sindarius Thornwell,Sindarius,Thornwell,1,2017,2018,sindarius_thornwell,1610612746,LA,Clippers,LAC,clippers
3881,901,Otis Thorpe,Otis,Thorpe,0,1984,2000,otis_thorpe,0,,,,
3882,9,Sedale Threatt,Sedale,Threatt,0,1983,1996,sedale_threatt,0,,,,
3883,600001,Nate Thurmond,Nate,Thurmond,0,1963,1976,HISTADD_nate_thurmond,0,,,,
3884,78340,Mel Thurston,Mel,Thurston,0,1947,1947,HISTADD_mel_thurston,0,,,,
3885,78341,Howard Tidrick,Howard,Tidrick,0,1948,1948,HISTADD_hal_tidrick,0,,,,
3886,78342,Dan Tieman,Dan,Tieman,0,1962,1962,HISTADD_dan_tieman,0,,,,
3887,78343,Darren Tillis,Darren,Tillis,0,1982,1983,HISTADD_darren_tillis,0,,,,
3888,78344,Jack Tingle,Jack,Tingle,0,1947,1948,HISTADD_jack_tingle,0,,,,
3889,2224,Jamaal Tinsley,Jamaal,Tinsley,0,2001,2013,jamaal_tinsley,0,,,,
3890,47,Wayman Tisdale,Wayman,Tisdale,0,1985,1996,wayman_tisdale,0,,,,
3891,1627861,Mike Tobey,Mike,Tobey,0,2016,2016,mike_tobey,0,,,,
3892,78346,Marko Todorovich,Marko,Todorovich,0,1949,1950,HISTADD_mike_todorovich,0,,,,
3893,78348,Ray Tolbert,Ray,Tolbert,0,1981,1988,HISTADD_ray_tolbert,0,,,,
3894,78347,Tom Tolbert,Tom,Tolbert,0,1988,1994,HISTADD_tom_tolbert,0,,,,
3895,201229,Anthony Tolliver,Anthony,Tolliver,1,2008,2018,anthony_tolliver,1610612765,Detroit,Pistons,DET,pistons
3896,78349,Dean Tolson,Dean,Tolson,0,1974,1977,HISTADD_dean_tolson,0,,,,
3897,78350,Rudy Tomjanovich,Rudy,Tomjanovich,0,1970,1980,HISTADD_dupp_rudy_tomjanovich,0,,,,
3898,78351,Andrew Toney,Andrew,Toney,0,1980,1987,HISTADD_andrew_toney,0,,,,
3899,78352,Sedric Toney,Sedric,Toney,0,1985,1993,HISTADD_sedric_toney,0,,,,
3900,78353,Andy Tonkovich,Andy,Tonkovich,0,1948,1948,HISTADD_andy_tonkovich,0,,,,
3901,342,Andy Toolson,Andy,Toolson,0,1990,1995,andy_toolson,0,,,,
3902,78355,Jack Toomay,Jack,Toomay,0,1947,1949,HISTADD_jack_toomay,0,,,,
3903,78356,Bernard Toone,Bernard,Toone,0,1979,1979,HISTADD_bernard_toone,0,,,,
3904,78357,Irv Torgoff,Irv,Torgoff,0,1946,1948,HISTADD_irv_torgoff,0,,,,
3905,78358,Gene Tormohlen,Gene,Tormohlen,0,1962,1969,HISTADD_bumper_tormohlen,0,,,,
3906,2351,Oscar Torres,Oscar,Torres,0,2001,2002,oscar_torres,0,,,,
3907,78359,Bill Tosheff,Bill,Tosheff,0,1951,1953,HISTADD_bill_tosheff,0,,,,
3908,78360,Bob Tough,Bob,Tough,0,1948,1949,HISTADD_red_tough,0,,,,
3909,1626253,Axel Toupane,Axel,Toupane,0,2015,2016,axel_toupane,0,,,,
3910,78361,Monte Towe,Monte,Towe,0,1976,1976,HISTADD_monte_towe,0,,,,
3911,700,Keith Tower,Keith,Tower,0,1993,1996,keith_tower,0,,,,
3912,78363,William Towery,William,Towery,0,1948,1949,HISTADD_blackie_towery,0,,,,
3913,78364,Linton Townes,Linton,Townes,0,1982,1984,HISTADD_linton_townes,0,,,,
3914,1626157,Karl-Anthony Towns,Karl-Anthony,Towns,1,2015,2018,karl-anthony_towns,1610612750,Minnesota,Timberwolves,MIN,timberwolves
3915,78365,Raymond Townsend,Raymond,Townsend,0,1978,1981,HISTADD_raymond_townsend,0,,,,
3916,78366,George Trapp,George,Trapp,0,1971,1976,HISTADD_george_trapp,0,,,,
3917,78367,John Trapp,John,Trapp,0,1968,1972,HISTADD_john_trapp,0,,,,
3918,1714,Robert Traylor,Robert,Traylor,0,1998,2004,robert_traylor,0,,,,
3919,718,Gary Trent,Gary,Trent,0,1995,2003,gary_trent,0,,,,
3920,1629018,Gary Trent Jr.,Gary,Trent Jr.,0,2018,2018,tmp_gary_trent,0,,,,
3921,2244,Jeff Trepagnier,Jeff,Trepagnier,0,2001,2003,jeff_trepagnier,0,,,,
3922,78651,John Tresvant,John,Tresvant,0,1964,1972,john_tresvant,0,,,,
3923,1629019,Allonzo Trier,Allonzo,Trier,0,2018,2018,allonzo_trier,0,,,,
3924,78368,Dick Triptow,Dick,Triptow,0,1948,1949,HISTADD_tiptoe_triptow,0,,,,
3925,78369,Kelly Tripucka,Kelly,Tripucka,0,1981,1990,HISTADD_kelly_tripucka,0,,,,
3926,2456,Cezary Trybanski,Cezary,Trybanski,0,2002,2003,cezary_trybanski,0,,,,
3927,2054,Jake Tsakalidis,Jake,Tsakalidis,0,2000,2006,jake_tsakalidis,0,,,,
3928,78370,John Tschogl,John,Tschogl,0,1972,1974,HISTADD_john_tschogl,0,,,,
3929,78371,Lou Tsioropoulos,Lou,Tsioropoulos,0,1956,1958,HISTADD_lou_tsioropoulos,0,,,,
3930,2401,Nikoloz Tskitishvili,Nikoloz,Tskitishvili,0,2002,2005,nikoloz_tskitishvili,0,,,,
3931,78372,Al Tucker,Al,Tucker,0,1967,1970,HISTADD_tuck_tucker,0,,,,
3932,201169,Alando Tucker,Alando,Tucker,0,2007,2009,alando_tucker,0,,,,
3933,141,Anthony Tucker,Anthony,Tucker,0,1994,1994,anthony_tucker,0,,,,
3934,78374,Jim Tucker,Jim,Tucker,0,1954,1956,HISTADD_jim_tucker,0,,,,
3935,200782,PJ Tucker,PJ,Tucker,1,2006,2018,pj_tucker,1610612745,Houston,Rockets,HOU,rockets
3936,78375,Trent Tucker,Trent,Tucker,0,1982,1992,HISTADD_trent_tucker,0,,,,
3937,101142,Ronny Turiaf,Ronny,Turiaf,0,2005,2014,ronny_turiaf,0,,,,
3938,1726,Mirsad Turkcan,Mirsad,Turkcan,0,1999,1999,mirsad_turkcan,0,,,,
3939,2045,Hedo Turkoglu,Hedo,Turkoglu,0,2000,2014,hedo_turkoglu,0,,,,
3940,78377,Andre Turner,Andre,Turner,0,1986,1991,HISTADD_andre_turner,0,,,,
3941,78385,Bill Turner,Bill,Turner,0,1967,1972,HISTADD_bill_turner,0,,,,
3942,78378,Elston Turner,Elston,Turner,0,1981,1988,HISTADD_elston_turner,0,,,,
3943,202323,Evan Turner,Evan,Turner,1,2010,2018,evan_turner,1610612757,Portland,Trail Blazers,POR,blazers
3944,78379,Henry Turner,Henry,Turner,0,1989,1994,HISTADD_henry_turner,0,,,,
3945,78380,Jack Turner,Jack,Turner,0,1954,1954,HISTADD_jack_turner,0,,,,
3946,78382,Jack Turner,Jack,Turner,0,1961,1961,HISTADD_jack_f_turner,0,,,,
3947,78381,Jeff Turner,Jeff,Turner,0,1984,1995,HISTADD_jeff_turner,0,,,,
3948,1819,John Turner,John,Turner,0,1991,1991,john_turner,0,,,,
3949,1626167,Myles Turner,Myles,Turner,1,2015,2018,myles_turner,1610612754,Indiana,Pacers,IND,pacers
3950,1943,Wayne Turner,Wayne,Turner,0,1999,1999,wayne_turner,0,,,,
3951,78386,Mel Turpin,Mel,Turpin,0,1984,1989,HISTADD_mel_turpin,0,,,,
3952,78387,Dave Twardzik,Dave,Twardzik,0,1976,1979,HISTADD_pinball_twardzik,0,,,,
3953,78388,Jack Twyman,Jack,Twyman,0,1955,1965,HISTADD_jack_twyman,0,,,,
3954,189,B.J. Tyler,B.J.,Tyler,0,1994,1994,b.j._tyler,0,,,,
3955,202719,Jeremy Tyler,Jeremy,Tyler,0,2011,2013,jeremy_tyler,0,,,,
3956,78390,Terry Tyler,Terry,Tyler,0,1978,1988,HISTADD_terry_tyler,0,,,,
3957,78391,Charlie Tyra,Charlie,Tyra,0,1957,1961,HISTADD_charlie_tyra,0,,,,
3958,202775,Edwin Ubiles,Edwin,Ubiles,0,2011,2011,edwin_ubiles,0,,,,
3959,202327,Ekpe Udoh,Ekpe,Udoh,1,2010,2018,ekpe_udoh,1610612762,Utah,Jazz,UTA,jazz
3960,2137,Ime Udoka,Ime,Udoka,0,2003,2010,ime_udoka,0,,,,
3961,2757,Beno Udrih,Beno,Udrih,0,2004,2016,beno_udrih,0,,,,
3962,101146,Roko Ukic,Roko,Ukic,0,2008,2009,roko_ukic,0,,,,
3963,1627755,Tyler Ulis,Tyler,Ulis,1,2016,2018,tyler_ulis,1610612756,Phoenix,Suns,PHX,suns
3964,78392,Wes Unseld,Wes,Unseld,0,1968,1980,HISTADD_wes_unseld,0,,,,
3965,78393,Hal Uplinger,Hal,Uplinger,0,1953,1953,HISTADD_hal_uplinger,0,,,,
3966,78394,Kelvin Upshaw,Kelvin,Upshaw,0,1988,1990,HISTADD_kelvin_upshaw,0,,,,
3967,1627784,Jarrod Uthoff,Jarrod,Uthoff,0,2016,2016,jarrod_uthoff,0,,,,
3968,202386,Ben Uzoh,Ben,Uzoh,0,2010,2011,ben_uzoh,0,,,,
3969,201987,Robert Vaden,Robert,Vaden,0,2010,2010,robert_vaden,0,,,,
3970,202685,Jonas Valanciunas,Jonas,Valanciunas,1,2012,2018,jonas_valanciunas,1610612761,Toronto,Raptors,TOR,raptors
3971,78395,Darnell Valentine,Darnell,Valentine,0,1981,1990,HISTADD_darnell_valentine,0,,,,
3972,1627756,Denzel Valentine,Denzel,Valentine,1,2016,2018,denzel_valentine,1610612741,Chicago,Bulls,CHI,bulls
3973,78396,Ron Valentine,Ron,Valentine,0,1980,1980,HISTADD_ron_valentine,0,,,,
3974,78397,John Vallely,John,Vallely,0,1970,1971,HISTADD_john_vallely,0,,,,
3975,78398,Dick Van Arsdale,Dick,Van Arsdale,0,1965,1976,HISTADD_dick_van_arsdale,0,,,,
3976,78399,Tom Van Arsdale,Tom,Van Arsdale,0,1965,1976,HISTADD_tom_vanarsdale,0,,,,
3977,78401,Butch Van Breda Kolff,Butch,Van Breda Kolff,0,1946,1949,HISTADD_butch_vanbredakolff,0,,,,
3978,78400,Jan Van Breda Kolff,Jan,Van Breda Kolff,0,1976,1982,HISTADD_jan_van_breda_kolff,0,,,,
3979,89,Nick Van Exel,Nick,Van Exel,0,1993,2005,nick_van exel,0,,,,
3980,1496,Keith Van Horn,Keith,Van Horn,0,1997,2005,keith_van horn,0,,,,
3981,78406,Norm Van Lier,Norm,Van Lier,0,1969,1978,HISTADD_norm_van_lier,0,,,,
3982,1627832,Fred VanVleet,Fred,VanVleet,1,2016,2018,fred_vanvleet,1610612761,Toronto,Raptors,TOR,raptors
3983,78402,Gene Vance,Gene,Vance,0,1947,1951,HISTADD_gene_vance,0,,,,
3984,78403,Log Vander Velden,Log,Vander Velden,0,1995,1995,HISTADD_logan_vander_velden,0,,,,
3985,1629020,Jarred Vanderbilt,Jarred,Vanderbilt,0,2018,2018,jarred_vanderbilt,0,,,,
3986,78405,Ernie Vandeweghe,Ernie,Vandeweghe,0,1949,1955,HISTADD_doc_vandeweghe,0,,,,
3987,78404,Kiki Vandeweghe,Kiki,Vandeweghe,0,1980,1992,HISTADD_kiki_vandeweghe,0,,,,
3988,78407,Nick Vanos,Nick,Vanos,0,1985,1986,HISTADD_nick_vanos,0,,,,
3989,2128,David Vanterpool,David,Vanterpool,0,2000,2000,david_vanterpool,0,,,,
3990,2237,Ratko Varda,Ratko,Varda,0,2001,2002,ratko_varda,0,,,,
3991,2760,Anderson Varejao,Anderson,Varejao,0,2004,2016,anderson_varejao,0,,,,
3992,202363,Jarvis Varnado,Jarvis,Varnado,0,2012,2013,jarvis_varnado,0,,,,
3993,202349,Greivis Vasquez,Greivis,Vasquez,0,2010,2016,greivis_vasquez,0,,,,
3994,78409,Charles Vaughn,Charles,Vaughn,0,1962,1966,HISTADD_chico_vaughn,0,,,,
3995,710,David Vaughn,David,Vaughn,0,1995,1998,david_vaughn,0,,,,
3996,1521,Jacque Vaughn,Jacque,Vaughn,0,1997,2008,jacque_vaughn,0,,,,
3997,1626173,Rashad Vaughn,Rashad,Vaughn,0,2015,2017,rashad_vaughn,0,,,,
3998,78411,Virgil Vaughn,Virgil,Vaughn,0,1946,1946,HISTADD_virgil_vaughn,0,,,,
3999,919,Loy Vaught,Loy,Vaught,0,1990,2000,loy_vaught,0,,,,
4000,78413,Bob Verga,Bob,Verga,0,1973,1973,HISTADD_bob_verga,0,,,,
4001,78414,Peter Verhoeven,Peter,Verhoeven,0,1981,1986,HISTADD_peter_verhoeven,0,,,,
4002,202686,Jan Vesely,Jan,Vesely,0,2011,2013,jan_vesely,0,,,,
4003,78415,Gundars Vetra,Gundars,Vetra,0,1992,1992,HISTADD_gundars_vetra,0,,,,
4004,78416,Joao Vianna,Joao,Vianna,0,1991,1991,HISTADD_joao_vianna,0,,,,
4005,101111,Charlie Villanueva,Charlie,Villanueva,0,2005,2015,charlie_villanueva,0,,,,
4006,78418,Jay Vincent,Jay,Vincent,0,1981,1989,HISTADD_jay_vincent,0,,,,
4007,78417,Sam Vincent,Sam,Vincent,0,1985,1991,HISTADD_sam_vincent,0,,,,
4008,200790,Marcus Vinicius,Marcus,Vinicius,0,2006,2007,marcus_vinicius,0,,,,
4009,1844,Fred Vinson,Fred,Vinson,0,1994,1999,fred_vinson,0,,,,
4010,78419,Gary Voce,Gary,Voce,0,1989,1989,HISTADD_gary_voce,0,,,,
4011,78420,Floyd Volker,Floyd,Volker,0,1949,1949,HISTADD_floyd_volker,0,,,,
4012,78421,Alexander Volkov,Alexander,Volkov,0,1989,1991,HISTADD_alexander_volkov,0,,,,
4013,78422,Whitey Von Nieda,Whitey,Von Nieda,0,1949,1949,HISTADD_whitey_vonnieda,0,,,,
4014,203943,Noah Vonleh,Noah,Vonleh,1,2014,2018,noah_vonleh,1610612741,Chicago,Bulls,CHI,bulls
4015,2063,Jake Voskuhl,Jake,Voskuhl,0,2000,2008,jake_voskuhl,0,,,,
4016,78423,Danny Vranes,Danny,Vranes,0,1981,1987,HISTADD_danny_vranes,0,,,,
4017,2582,Slavko Vranes,Slavko,Vranes,0,2003,2003,slavko_vranes,0,,,,
4018,1037,Stojko Vrankovic,Stojko,Vrankovic,0,1990,1998,stojko_vrankovic,0,,,,
4019,78425,Brett Vroman,Brett,Vroman,0,1980,1980,HISTADD_brett_vroman,0,,,,
4020,2761,Jackson Vroman,Jackson,Vroman,0,2004,2005,jackson_vroman,0,,,,
4021,202696,Nikola Vucevic,Nikola,Vucevic,1,2011,2018,nikola_vucevic,1610612753,Orlando,Magic,ORL,magic
4022,2756,Sasha Vujacic,Sasha,Vujacic,0,2004,2016,sasha_vujacic,0,,,,
4023,2548,Dwyane Wade,Dwyane,Wade,1,2003,2018,dwyane_wade,1610612748,Miami,Heat,MIA,heat
4024,78426,Mark Wade,Mark,Wade,0,1987,1989,HISTADD_mark_wade,0,,,,
4025,101144,Von Wafer,Von,Wafer,0,2005,2011,von_wafer,0,,,,
4026,78427,Clint Wager,Clint,Wager,0,1949,1949,HISTADD_clint_wager,0,,,,
4027,2402,Dajuan Wagner,Dajuan,Wagner,0,2002,2006,dajuan_wagner,0,,,,
4028,78428,Danny Wagner,Danny,Wagner,0,1949,1949,HISTADD_danny_wagner,0,,,,
4029,78429,Milt Wagner,Milt,Wagner,0,1987,1990,HISTADD_milt_wagner,0,,,,
4030,1629021,Moritz Wagner,Moritz,Wagner,0,2018,2018,moritz_wagner,0,,,,
4031,203079,Dion Waiters,Dion,Waiters,1,2012,2018,dion_waiters,1610612748,Miami,Heat,MIA,heat
4032,78430,Granville Waiters,Granville,Waiters,0,1983,1987,HISTADD_granville_waiters,0,,,,
4033,78431,Andre Wakefield,Andre,Wakefield,0,1978,1979,HISTADD_andre_wakefield,0,,,,
4034,78432,Neal Walk,Neal,Walk,0,1969,1976,HISTADD_neal_walk,0,,,,
4035,78433,Andy Walker,Andy,Walker,0,1976,1976,HISTADD_andy_walker,0,,,,
4036,952,Antoine Walker,Antoine,Walker,0,1996,2007,antoine_walker,0,,,,
4037,78434,Brady Walker,Brady,Walker,0,1948,1951,HISTADD_brady_walker,0,,,,
4038,78435,Chet Walker,Chet,Walker,0,1962,1974,HISTADD_chet_walker,0,,,,
4039,78437,Darrell Walker,Darrell,Walker,0,1983,1992,HISTADD_darrell_walker,0,,,,
4040,78436,Foots Walker,Foots,Walker,0,1974,1983,HISTADD_foots_walker,0,,,,
4041,201611,Henry Walker,Henry,Walker,0,2008,2014,henry_walker,0,,,,
4042,78438,Horace Walker,Horace,Walker,0,1961,1961,HISTADD_horace_walker,0,,,,
4043,78439,Jimmy Walker,Jimmy,Walker,0,1967,1975,HISTADD_jimmy_walker,0,,,,
4044,202689,Kemba Walker,Kemba,Walker,1,2011,2018,kemba_walker,1610612766,Charlotte,Hornets,CHA,hornets
4045,78440,Kenny Walker,Kenny,Walker,0,1986,1994,HISTADD_kenny_walker,0,,,,
4046,78441,Phil Walker,Phil,Walker,0,1977,1977,HISTADD_phil_walker,0,,,,
4047,955,Samaki Walker,Samaki,Walker,0,1996,2005,samaki_walker,0,,,,
4048,78442,Wally Walker,Wally,Walker,0,1976,1983,HISTADD_wally_walker,0,,,,
4049,1629022,Lonnie Walker IV,Lonnie,Walker IV,0,2018,2018,lonnie_walker,0,,,,
4050,202322,John Wall,John,Wall,1,2010,2018,john_wall,1610612764,Washington,Wizards,WAS,wizards
4051,1112,Ben Wallace,Ben,Wallace,0,1996,2011,ben_wallace,0,,,,
4052,2222,Gerald Wallace,Gerald,Wallace,0,2001,2014,gerald_wallace,0,,,,
4053,961,John Wallace,John,Wallace,0,1996,2003,john_wallace,0,,,,
4054,78443,Michael Wallace,Michael,Wallace,0,1946,1946,HISTADD_red_wallace,0,,,,
4055,739,Rasheed Wallace,Rasheed,Wallace,0,1995,2012,rasheed_wallace,0,,,,
4056,1627820,Tyrone Wallace,Tyrone,Wallace,1,2017,2018,tyrone_wallace,1610612746,LA,Clippers,LAC,clippers
4057,78444,Dwight Waller,Dwight,Waller,0,1968,1968,HISTADD_dwight_waller,0,,,,
4058,78445,Jamie Waller,Jamie,Waller,0,1987,1987,HISTADD_jamie_waller,0,,,,
4059,78446,Jim Walsh,Jim,Walsh,0,1957,1957,HISTADD_jim_walsh,0,,,,
4060,101190,Matt Walsh,Matt,Walsh,0,2005,2005,matt_walsh,0,,,,
4061,777,Rex Walters,Rex,Walters,0,1993,1999,rex_walters,0,,,,
4062,78447,Paul Walther,Paul,Walther,0,1949,1954,HISTADD_lefty_walther,0,,,,
4063,78448,Rabbit Walthour,Rabbit,Walthour,0,1953,1953,HISTADD_rabbit_walthour,0,,,,
4064,78450,Bill Walton,Bill,Walton,0,1974,1986,HISTADD_bill_walton,0,,,,
4065,78449,Lloyd Walton,Lloyd,Walton,0,1976,1980,HISTADD_lloyd_walton,0,,,,
4066,2575,Luke Walton,Luke,Walton,0,2003,2012,luke_walton,0,,,,
4067,1628476,Derrick Walton Jr.,Derrick,Walton Jr.,1,2017,2017,derrick_walton jr.,1610612748,Miami,Heat,MIA,heat
4068,202954,Brad Wanamaker,Brad,Wanamaker,0,2018,2018,brad_wanamaker,0,,,,
4069,78453,Bobby Wanzer,Bobby,Wanzer,0,1948,1956,HISTADD_bobby_wanzer,0,,,,
4070,78454,Perry Warbington,Perry,Warbington,0,1974,1974,HISTADD_perry_warbington,0,,,,
4071,369,Charlie Ward,Charlie,Ward,0,1994,2004,charlie_ward,0,,,,
4072,78455,Gerry Ward,Gerry,Ward,0,1963,1966,HISTADD_gerry_ward,0,,,,
4073,78456,Henry Ward,Henry,Ward,0,1976,1976,HISTADD_henry_ward,0,,,,
4074,203810,Casper Ware,Casper,Ware,0,2013,2013,casper_ware,0,,,,
4075,78457,Jim Ware,Jim,Ware,0,1966,1967,HISTADD_jim_ware,0,,,,
4076,78458,Ben Warley,Ben,Warley,0,1962,1966,HISTADD_ben_warley,0,,,,
4077,78459,Bob Warlick,Bob,Warlick,0,1965,1968,HISTADD_bob_warlick,0,,,,
4078,78460,Cornell Warner,Cornell,Warner,0,1970,1976,HISTADD_cornell_warner,0,,,,
4079,1627866,Jameel Warney,Jameel,Warney,0,2017,2017,jameel_warney,0,,,,
4080,78461,Johnny Warren,Johnny,Warren,0,1969,1973,HISTADD_johnny_warren,0,,,,
4081,203933,T.J. Warren,T.J.,Warren,1,2014,2018,tj_warren,1610612756,Phoenix,Suns,PHX,suns
4082,202378,Willie Warren,Willie,Warren,0,2010,2010,willie_warren,0,,,,
4083,78462,Bryan Warrick,Bryan,Warrick,0,1982,1985,HISTADD_bryan_warrick,0,,,,
